file_create_date,run_id,name,tax_id,code,code.type,code.description,payer,patient_class,gross.charge,de.identified.minimum.negotiated.charge,payer.specific.negotiated.charge,de.identified.maximum.negotiated.charge,discounted.cash.price
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,28112,cpt,"Removal of bones at second, third, or fourth toe joints",humana - medicare advantage,O,14803.61,2450.91,5648.72,5648.72,7401.81
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,86305,cpt,Analysis of female reproductive genetic marker,humana - medicare advantage,O,290.00,20.81,20.81,290.00,145.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,22868,cpt,Insertion of stabilizing or separating device into lower spine at additional level with open decompression,humana - medicare advantage,O,67854.09,8062.00,13843.36,15102.03,33927.05
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,33227,cpt,Removal and replacement of single lead permanent pacemaker pulse generator,humana - medicare advantage,O,30218.21,7077.42,7077.42,7077.42,15109.11
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93976,cpt,"Ultrasound limited scan of abdominal, pelvic, and/or scrotal arterial inflow and venous outflow",humana - medicare advantage,O,246.00,94.60,94.60,157.10,123.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,60220,cpt,Total removal of thyroid lobe on one side of the neck,humana - medicare advantage,O,12269.02,1717.00,3958.17,10219.29,6134.51
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0350,revCode,CT Scan General,humana - medicare advantage,I,1868.00,166.09,319.57,2482.55,934.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,A9270,cpt,non-covered item or service,humana - medicare advantage,O,1.28,0.10,1.37,3.55,0.64
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,474,ms-drg,amputation for musculoskeletal system and connective tissue disorders with mcc,humana - medicare advantage,I,44616.39,15778.16,23042.73,38941.37,22308.20
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0410,revCode,Respiratory Services General,humana - medicare advantage,I,355.25,125.00,166.38,387.75,177.63
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,442,ms-drg,"disorders of liver except malignancy, cirrhosis or alcoholic hepatitis with cc",humana - medicare advantage,I,13191.03,5582.17,5582.17,7224.16,6595.52
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,28750,cpt,Fusion of great toe at the joint with the foot,humana - medicare advantage,O,27429.51,5413.96,5413.96,10759.31,13714.76
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0740,revCode,EEG Electroencephalogram General,humana - medicare advantage,I,300.50,226.33,226.33,847.00,150.25
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,337,ms-drg,peritoneal adhesiolysis without cc/mcc,humana - medicare advantage,I,21948.68,3652.00,9583.84,14938.95,10974.34
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0258,revCode,Pharmacy IVsolutions,humana - medicare advantage,O,62.50,15.43,50.00,62.50,31.25
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,20690,cpt,Application of uniplane external bone fixation on one arm or leg,humana - medicare advantage,O,23152.02,5718.48,10353.71,10353.71,11576.01
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,039,ms-drg,extracranial procedures without cc/mcc,humana - medicare advantage,I,15073.68,2769.00,6822.29,12203.00,7536.84
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,A9552,cpt,f18 fdg,humana - medicare advantage,O,876.00,315.36,315.36,876.00,438.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,43249,cpt,"Balloon dilation of esophagus, stomach and upper small bowel using a flexible endoscope",humana - medicare advantage,I,8575.70,1506.70,1506.70,1506.70,4287.85
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,49655,cpt,"Repair of trapped incisional hernia using an endoscope, primary",humana - medicare advantage,O,15298.60,3235.20,7355.74,7668.23,7649.30
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,C8901,cpt,"mra w/o cont, abd",humana - medicare advantage,O,1777.00,199.78,199.78,650.25,888.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,266,ms-drg,endovascular cardiac valve replacement and supplement procedures with mcc,humana - medicare advantage,I,230690.53,40329.15,40496.20,131378.05,115345.27
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,60252,cpt,"Removal of thyroid and surrounding lymph nodes, with limited neck dissection",humana - medicare advantage,O,16166.85,2430.00,4422.91,4422.91,8083.43
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,835,ms-drg,acute leukemia without major o.r. procedures with cc,humana - medicare advantage,I,24591.90,11569.42,11569.42,11569.42,12295.95
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,U0004,cpt,cov-19 test non-cdc hgh thru,humana - medicare advantage,O,128.00,89.60,100.00,103.00,64.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,52356,cpt,Crushing of stone in urinary duct (ureter) with stent using an endoscope,humana - medicare advantage,O,11455.22,2795.50,3831.79,7604.30,5727.61
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,27093,cpt,Injection of dye for X-ray imaging of hip joint,humana - medicare advantage,O,3021.69,356.00,620.86,2568.44,1510.85
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,86850,cpt,Screening test for red blood cell antibodies,humana - medicare advantage,O,49.00,11.48,42.94,43.59,24.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,95930,cpt,Measurement and recording of nerve conduction patterns using visually-evoked stimulation,humana - medicare advantage,O,714.00,45.87,229.57,394.84,357.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,73723,cpt,MRI scan of leg joint before and after contrast,humana - medicare advantage,O,2715.00,325.95,331.47,2307.75,1357.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87106,cpt,"Fungal culture, yeast",humana - medicare advantage,O,74.00,10.32,10.32,62.90,37.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93464,cpt,Drug infusion or exercise for heart stimulation during diagnostic study,humana - medicare advantage,O,16827.80,2516.70,2516.70,4481.00,8413.90
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93922,cpt,"Ultrasound study of arteries of both arms and legs, limited",humana - medicare advantage,O,265.00,94.64,94.64,176.44,132.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,33208,cpt,Insertion of new or replacement of permanent pacemaker including upper and lower chamber electrodes,humana - medicare advantage,O,39773.79,6467.10,8938.46,33651.68,19886.90
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,27702,cpt,Repair of ankle joint with prosthesis,humana - medicare advantage,O,92509.75,9824.50,10690.69,27492.22,46254.88
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,C9740,cpt,cysto impl 4 or more,humana - medicare advantage,O,28249.56,7005.04,7005.04,9287.75,14124.78
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,45388,cpt,"Destruction of tissue abnormalities, tumors, or polyps of large bowel using a flexible endoscope",humana - medicare advantage,O,5954.59,601.86,1499.51,1744.75,2977.30
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93306,cpt,"Ultrasound examination of heart including color-depicted blood flow rate, direction, and valve function",humana - medicare advantage,O,1249.00,187.84,419.21,1061.65,624.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,72128,cpt,CT scan of middle spine,humana - medicare advantage,O,1814.00,101.19,194.75,396.00,907.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0270,revCode,Medical/Surgical Supplies and Devices General,humana - medicare advantage,O,1302.54,81.60,225.00,2056.64,651.27
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83036,cpt,Hemoglobin A1C level,humana - medicare advantage,O,70.00,9.20,9.71,59.50,35.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0730,revCode,EKG/ECGElectrocardiogram General,humana - medicare advantage,I,157.00,50.74,50.80,157.00,78.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,77301,cpt,Management of modulation radiotherapy planning,humana - medicare advantage,O,3632.00,505.00,1095.72,3632.00,1816.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,186,ms-drg,pleural effusion with mcc,humana - medicare advantage,I,18043.85,8650.27,8650.27,15036.56,9021.93
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84466,cpt,Transferrin (iron binding protein) level,humana - medicare advantage,O,90.00,12.09,12.76,76.50,45.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,99283,cpt,"Emergency department visit, moderately severe problem",humana - medicare advantage,E,750.00,199.77,201.06,656.00,375.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,C8925,cpt,"2d tee w or w/o fol w/con,in",humana - medicare advantage,O,826.00,620.86,620.86,620.86,413.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,36830,cpt,Connection of tube graft to vein and artery for dialysis,humana - medicare advantage,O,12239.28,4142.43,4142.43,11027.06,6119.64
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,44361,cpt,Biopsy of small bowel except the ileum using an endoscope,humana - medicare advantage,O,4004.00,1351.92,1351.92,2158.50,2002.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,A9577,cpt,inj multihance,humana - medicare advantage,O,33.78,3.98,208.85,208.85,16.89
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,78473,cpt,"Nuclear medicine study of heart function wall motion at rest and stress with evaluation of blood ejection from heart, multiple studies",humana - medicare advantage,O,1063.00,305.11,327.39,327.39,531.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,85306,cpt,Protein S (clotting inhibitor) measurement,humana - medicare advantage,O,59.50,15.32,15.32,76.08,29.75
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,94640,cpt,Respiratory inhaled pressure or nonpressure treatment to relieve airway obstruction or for sputum specimen,humana - medicare advantage,O,203.00,82.25,163.10,172.55,101.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,77338,cpt,Design and construction of device for radiation therapy,humana - medicare advantage,O,458.00,85.70,292.48,458.00,229.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,23430,cpt,Anchoring of biceps tendon,humana - medicare advantage,O,76259.69,5544.20,10784.60,19236.76,38129.85
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87389,cpt,Detection test by immunoassay technique for HIV-1 and HIV-2,humana - medicare advantage,O,171.00,24.08,24.08,145.35,85.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,260,ms-drg,cardiac pacemaker revision except device replacement with mcc,humana - medicare advantage,I,52926.01,20686.08,20686.08,139730.49,26463.01
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,C9601,cpt,perc drug-el cor stent bran,humana - medicare advantage,O,45330.26,9284.64,13842.06,13842.06,22665.13
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,391,ms-drg,"esophagitis, gastroenteritis and miscellaneous digestive disorders with mcc",humana - medicare advantage,I,15844.16,7301.54,7321.33,16732.35,7922.08
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,193,ms-drg,simple pneumonia and pleurisy with mcc,humana - medicare advantage,I,17560.57,7043.28,7788.10,12495.60,8780.29
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93454,cpt,Insertion of catheter for imaging of heart including imaging interpretation and supervision and injection,humana - medicare advantage,O,7897.25,2516.70,2516.70,4942.08,3948.63
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,37182,cpt,Insertion of shunts to bypass blood flow to liver using imaging guidance,humana - medicare advantage,O,78324.79,9278.69,9278.69,9278.69,39162.40
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,33264,cpt,"Removal and replacement of defibrillator pulse generator, multiple wires (leads)",humana - medicare advantage,O,117606.84,28023.27,28023.27,60021.50,58803.42
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,77290,cpt,"Management of radiation therapy, simulation, complex",humana - medicare advantage,O,708.00,290.94,290.94,672.35,354.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,86334,cpt,Immunologic analysis technique on serum (immunofixation),humana - medicare advantage,O,61.00,15.00,22.34,51.85,30.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,908,ms-drg,other o.r. procedures for injuries with cc,humana - medicare advantage,I,23219.10,7788.00,11892.65,24678.56,11609.55
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,78472,cpt,"Nuclear medicine study of heart wall motion at rest or stress with evaluation of blood ejection from heart, single study, gated equilibrium",humana - medicare advantage,O,975.00,319.56,319.56,846.00,487.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,52356,cpt,Crushing of stone in urinary duct (ureter) with stent using an endoscope,humana - medicare advantage,I,10468.66,3789.23,3789.23,4074.69,5234.33
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,269,ms-drg,aortic and heart assist procedures except pulsation balloon without mcc,humana - medicare advantage,I,130854.50,24942.25,24942.25,55447.00,65427.25
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,31630,cpt,Treatment of windpipe cartilage fracture or dilation of windpipe cartilage using an endoscope,humana - medicare advantage,O,11718.18,2689.45,5054.85,5257.67,5859.09
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,515,ms-drg,other musculoskeletal system and connective tissue o.r. procedures with mcc,humana - medicare advantage,I,52747.75,13300.51,18257.47,18257.47,26373.88
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0460,revCode,Pulmonary Function General,humana - medicare advantage,O,257.00,49.03,121.15,218.45,128.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,299,ms-drg,peripheral vascular disorders with mcc,humana - medicare advantage,I,19917.31,5796.00,8905.11,17029.37,9958.66
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,813,ms-drg,coagulation disorders,humana - medicare advantage,I,16526.02,9085.89,9085.89,14734.18,8263.01
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,10060,cpt,Drainage of abscess,humana - medicare advantage,O,4955.88,109.00,350.98,1288.00,2477.94
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,22552,cpt,"Fusion of spine bones with removal of disc in upper spinal column below second vertebra of neck , anterior approach",humana - medicare advantage,O,53851.82,10872.21,10872.21,25894.46,26925.91
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,11042,cpt,Removal of skin and tissue first 20 sq cm or less,humana - medicare advantage,O,5504.61,369.03,369.03,2386.00,2752.31
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,G0239,cpt,"oth resp proc, group",humana - medicare advantage,O,111.00,16.41,29.38,111.00,55.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,74150,cpt,CT scan abdomen,humana - medicare advantage,O,1320.00,47.30,47.30,658.00,660.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0612,revCode,Magnetic Resonance Technology (MRT) Spinal cord/spine,humana - medicare advantage,I,2350.00,386.71,386.71,2350.00,1175.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,85045,cpt,"Red blood count, automated test",humana - medicare advantage,O,29.00,3.99,3.99,24.65,14.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,28805,cpt,Amputation of foot across instep,humana - medicare advantage,O,5968.30,2450.91,2459.23,3510.00,2984.15
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,97535,cpt,"Self-care or home management training, each 15 minutes",humana - medicare advantage,O,50.00,18.03,31.61,50.00,25.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,52317,cpt,"Crushing, fragmenting, and removal of (less than 2.5 centimeters) bladder stone",humana - medicare advantage,O,14065.88,2803.46,3831.79,5922.50,7032.94
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,70543,cpt,"MRI scan bones of the eye, face, and/or neck before and after contrast",humana - medicare advantage,O,2526.00,319.57,319.57,1025.00,1263.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,37193,cpt,"Removal of vena cava filter by endovascular approach, including radiological supervision and interpretation",humana - medicare advantage,O,7534.03,2211.50,2484.26,2533.85,3767.02
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,88185,cpt,"Flow cytometry technique for DNA or cell analysis, each additional marker",humana - medicare advantage,O,29.00,11.07,252.85,252.85,14.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,71045,cpt,"X-ray of chest, 1 view",humana - medicare advantage,O,162.00,11.09,70.23,137.70,81.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,518,ms-drg,back and neck procedures except spinal fusion with mcc or disc device or neurostimulator,humana - medicare advantage,I,68445.34,20797.62,20797.62,34557.57,34222.67
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,190,ms-drg,chronic obstructive pulmonary disease with mcc,humana - medicare advantage,I,16386.30,6737.35,6737.35,10281.07,8193.15
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,684,ms-drg,renal failure without cc/mcc,humana - medicare advantage,I,8746.73,3842.41,3842.41,5825.66,4373.37
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93797,cpt,Physician services for outpatient heart cardiac rehabilitation per session,humana - medicare advantage,O,138.00,70.10,95.51,163.00,69.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,49568,cpt,"Placement of mesh to repair incisional or abdominal hernia, open procedure",humana - medicare advantage,O,8175.38,2763.58,2764.09,5820.90,4087.69
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,13160,cpt,Second repair of surgical wound,humana - medicare advantage,O,8016.75,1489.14,1489.14,1596.35,4008.38
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,52352,cpt,Removal or manipulation of stone in urinary duct (ureter) or kidney using an endoscope,humana - medicare advantage,I,7977.28,2696.70,2696.70,2696.70,3988.64
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,85303,cpt,Protein C antigen (clotting inhibitor) measurement,humana - medicare advantage,O,95.00,13.84,13.84,80.75,47.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,88305,cpt,"Pathology examination of tissue using a microscope, intermediate complexity",humana - medicare advantage,O,96.00,40.00,40.00,193.77,48.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,847,ms-drg,chemotherapy without acute leukemia as secondary diagnosis with cc,humana - medicare advantage,I,17564.66,7987.01,7987.01,15540.25,8782.33
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,26123,cpt,Removal of tissue of palm and release of finger,humana - medicare advantage,O,6245.93,2457.93,2457.93,2457.93,3122.97
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,475,ms-drg,amputation for musculoskeletal system and connective tissue disorders with cc,humana - medicare advantage,I,20056.46,12577.63,12577.63,19468.44,10028.23
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,95913,cpt,"Nerve transmission studies, 13 or more studies",humana - medicare advantage,O,1766.00,156.50,423.45,1501.10,883.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,36246,cpt,"Insertion of catheter into abdominal pelvic or leg artery, initial second order branch",humana - medicare advantage,O,13692.38,1304.24,4141.25,4883.93,6846.19
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,57156,cpt,Insertion of radiation therapy devices in vagina for radiation therapy,humana - medicare advantage,O,550.00,106.96,235.00,235.00,275.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,49650,cpt,Repair of groin hernia using an endoscope,humana - medicare advantage,O,11848.19,2458.35,4393.48,8194.76,5924.10
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,49418,cpt,Insertion of abdominal catheter through the skin using imaging guidance including radiological supervision and interpretation,humana - medicare advantage,I,6751.56,2757.25,2757.25,2757.25,3375.78
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,375,ms-drg,digestive malignancy with cc,humana - medicare advantage,I,16538.46,7255.64,7255.64,14033.67,8269.23
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,52001,cpt,Irrigation and removal of multiple blood clots from bladder and bladder canal (urethra) using an endoscope,humana - medicare advantage,O,7444.92,2621.64,2621.64,6588.28,3722.46
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,70498,cpt,CT scan of neck blood vessels with contrast,humana - medicare advantage,O,2272.00,158.18,158.18,965.60,1136.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,45330,cpt,Diagnostic examination of the lower portion of the large bowel using an endoscope,humana - medicare advantage,O,2480.37,829.73,1199.62,2902.56,1240.19
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,43248,cpt,Insertion of guide wire with dilation of esophagus using an endoscope,humana - medicare advantage,O,3770.74,702.83,702.83,2665.50,1885.37
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,33262,cpt,"Removal and replacement of defibrillator pulse generator, single wire (lead)",humana - medicare advantage,O,87505.14,16744.97,20001.62,21037.03,43752.57
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,31653,cpt,"Examination of lung airways using an endoscope with imaging guidance and ultrasound, 3 or more lymph nodes involved",humana - medicare advantage,O,11446.45,2313.00,2689.45,5103.01,5723.23
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,75574,cpt,CT scan of heart blood vessels and grafts with contrast dye,humana - medicare advantage,O,1084.00,155.00,155.00,921.40,542.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,50200,cpt,"Needle biopsy of kidney, accessed through the skin",humana - medicare advantage,O,3176.50,887.00,1221.44,1992.40,1588.25
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,47000,cpt,"Needle biopsy of liver, accessed through the skin",humana - medicare advantage,I,16847.85,1936.10,1936.10,1936.10,8423.93
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,97129,cpt,"Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage t",humana - medicare advantage,O,50.00,22.27,22.46,50.00,25.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,78071,cpt,Imaging of parathyroid with nuclear medicine study,humana - medicare advantage,O,464.00,273.67,319.56,348.34,232.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0740,revCode,EEG Electroencephalogram General,humana - medicare advantage,I,601.00,226.33,226.33,847.00,300.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,95926,cpt,Insertion of needles and skin electrodes for measurement and recording of stimulated sites in the legs,humana - medicare advantage,O,1130.00,137.43,229.57,229.57,565.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0618,revCode,Magnetic Resonance Technology (MRT) Other MRA,humana - medicare advantage,O,1777.00,199.78,201.04,985.00,888.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,97165,cpt,"Evaluation of occupational therapy, typically 30 minutes",humana - medicare advantage,O,182.00,58.15,73.89,182.00,91.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,27792,cpt,Open treatment of the outside prominence of bone of the leg (fibula) in the region of the ankle,humana - medicare advantage,O,11298.11,4395.11,8072.14,8353.31,5649.06
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,45385,cpt,Colonoscopy w polyp removal,humana - medicare advantage,O,3204.71,900.21,900.21,2388.36,1602.36
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,204,ms-drg,respiratory signs and symptoms,humana - medicare advantage,I,13209.95,4873.25,4873.25,7560.44,6604.98
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,90912,cpt,"Biofeedback training for bowel or bladder control, initial 15 minutes",humana - medicare advantage,O,159.00,76.13,76.13,145.00,79.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,32405,cpt,"Needle biopsy of lung or chest tissue, accessed through the skin",humana - medicare advantage,O,3645.25,1191.50,1191.50,1636.00,1822.63
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,C8929,cpt,"tte w or wo fol wcon,doppler",humana - medicare advantage,O,1249.00,608.72,620.86,1249.00,624.50
